"UniqueID","Postal Code","City","StoreCode","CustomerWeight","Dollars","Member Type","Some Text","Flag","AreaId","DA_ACYBASHHD","AreaId2","DA_ACYBASHHD_2","__FSALDU","__LATITUDE","__LONGITUDE","__GeoLevel","__InSegmentation","__InDemographic","__PRCDDA","__Count","__PostalMatched","__ConsideredRural","__RETIRED","__BUSINESS","__APARTMENT","__PRIZM","__FSAQ422","__PRCDADA","__PRCDCSD","__PRCD","__CMACT","__CMACA","__PRFED13","__PR","__REG"
"4510","L4J2W5","THORNHILL","L4C-1","1","997.98","yearly","this is annual","True",,"1",,"1","L4J2W5","43.789830","-79.465560","Unique ePCCF","True","True","35190354","1","True","False","","","","18","L4J","35190127","3519028","3519","5350410.02","535","35104","35","3"
"4941","L4J2Z9","THORNHILL","L4C-1","1","615.05","yearly","this is annual","False",,"1",,"1","L4J2Z9","43.795470","-79.455480","Unique ePCCF","True","True","35190341","1","True","False","","","","31","L4J","35190124","3519028","3519","5350410.04","535","35104","35","3"
"4962","L4J3B2","THORNHILL","L4C-1","1","750.8","yearly","this is annual","True",,"1",,"1","L4J3B2","43.808550","-79.432130","Unique ePCCF","True","True","35191056","1","True","False","","","","07","L4J","35190117","3519028","3519","5350410.03","535","35104","35","3"
"4963","L4J3C8","THORNHILL","L4C-1","1","616.53","yearly","this is annual","True",,"1",,"1","L4J3C8","43.801820","-79.451230","Unique ePCCF","True","True","35190360","1","True","False","","","","07","L4J","35190124","3519028","3519","5350410.04","535","35104","35","3"
"4964","L4J3C9","THORNHILL","L4C-1","1","407.08","yearly","this is annual","True",,"1",,"1","L4J3C9","43.809360","-79.428460","Unique ePCCF","True","True","35191056","1","True","False","","","","07","L4J","35190117","3519028","3519","5350410.03","535","35104","35","3"
"4965","L4J3E5","THORNHILL","L4C-1","1","596.97","yearly","this is annual","True",,"1",,"1","L4J3E5","43.808110","-79.430700","Unique ePCCF","True","True","35191056","1","True","False","","","","07","L4J","35190117","3519028","3519","5350410.03","535","35104","35","3"
"4948","L4J3E9","THORNHILL","L4C-1","1","522.33","yearly","this is annual","True",,"1",,"1","L4J3E9","43.806760","-79.435640","Unique ePCCF","True","True","35190303","1","True","False","","","","07","L4J","35190117","3519028","3519","5350410.03","535","35104","35","3"
"4934","L4J3G3","THORNHILL","L4C-1","2","228.25","yearly","this is annual","False",,"1",,"1","L4J3G3","43.807840","-79.435290","Unique ePCCF","True","True","35190303","1","True","False","","","","07","L4J","35190117","3519028","3519","5350410.03","535","35104","35","3"
"4966","L4J3L8","THORNHILL","L4C-1","1","400.4","yearly","this is annual","True",,"1",,"1","L4J3L8","43.809050","-79.432170","Unique ePCCF","True","True","35190304","1","True","False","","","","01","L4J","35190117","3519028","3519","5350410.03","535","35104","35","3"
"4949","L4J3N8","THORNHILL","L4C-1","1","634.68","yearly","this is annual","True",,"1",,"1","L4J3N8","43.811060","-79.467120","Unique ePCCF","True","True","35190289","1","True","False","","","","07","L4J","35190115","3519028","3519","5350410.13","535","35104","35","3"
"1534","L4J3V4","THORNHILL","L4C-1","1","684.48","monthly","this is monthly","False",,"1",,"1","L4J3V4","43.791190","-79.468170","Unique ePCCF","True","True","35190353","1","True","False","","","","18","L4J","35190127","3519028","3519","5350410.02","535","35104","35","3"
"4889","L4J4T4","THORNHILL","M5H-1","1","446.49","yearly","this is annual","True",,"1",,"1","L4J4T4","43.812460","-79.446170","Unique ePCCF","True","True","35190295","1","True","False","","","","07","L4J","35190107","3519028","3519","5350410.05","535","35104","35","3"
"4967","L4J4T4","THORNHILL","L4C-1","1","834.31","yearly","this is annual","True",,"1",,"1","L4J4T4","43.812460","-79.446170","Unique ePCCF","True","True","35190295","1","True","False","","","","07","L4J","35190107","3519028","3519","5350410.05","535","35104","35","3"
"4968","L4J4V2","THORNHILL","L4C-1","1","846.3","yearly","this is annual","True",,"1",,"1","L4J4V2","43.815210","-79.446930","Unique ePCCF","True","True","35190294","1","True","False","","","","07","L4J","35190107","3519028","3519","5350410.05","535","35104","35","3"
"4922","L4J4X6","THORNHILL","M4W-1","1","491.93","yearly","this is annual","False",,"1",,"1","L4J4X6","43.810480","-79.442480","Unique ePCCF","True","True","35190300","1","True","False","","","","01","L4J","35190117","3519028","3519","5350410.03","535","35104","35","3"
"4950","L4J5A5","THORNHILL","L4C-1","1","392.74","yearly","this is annual","True",,"1",,"1","L4J5A5","43.810860","-79.445710","Unique ePCCF","True","True","35191054","1","True","False","","","","07","L4J","35190117","3519028","3519","5350410.03","535","35104","35","3"
"4969","L4J5H2","THORNHILL","L4C-1","1","766.07","yearly","this is annual","True",,"1",,"1","L4J5H2","43.806260","-79.427940","Unique ePCCF","True","True","35190329","1","True","False","","","","12","L4J","35190122","3519028","3519","5350410.10","535","35104","35","3"
"4865","L4J5K3","THORNHILL","N2J-1","1","645.1","yearly","this is annual","False",,"1",,"1","L4J5K3","43.804390","-79.435110","Unique ePCCF","True","True","35190329","1","True","False","","","","07","L4J","35190122","3519028","3519","5350410.10","535","35104","35","3"
"4890","L4J5K9","THORNHILL","M5H-1","1","988.48","yearly","this is annual","True",,"1",,"1","L4J5K9","43.802610","-79.432790","Unique ePCCF","True","True","35191044","1","True","False","","","","07","L4J","35190122","3519028","3519","5350410.10","535","35104","35","3"
"2250","L4J5R8","THORNHILL","M5H-1","1","174.21","yearly","this is annual","False",,"1",,"1","L4J5R8","43.799180","-79.434640","Unique ePCCF","True","True","35190336","1","True","False","","","","07","L4J","35190122","3519028","3519","5350410.09","535","35104","35","3"
"2286","L4J5R8","THORNHILL","M4W-1","1","136.49","yearly","this is annual","True",,"1",,"1","L4J5R8","43.799180","-79.434640","Unique ePCCF","True","True","35190336","1","True","False","","","","07","L4J","35190122","3519028","3519","5350410.09","535","35104","35","3"
"4923","L4J5T2","THORNHILL","M4W-1","1","578.33","yearly","this is annual","False",,"1",,"1","L4J5T2","43.797510","-79.445090","Unique ePCCF","True","True","35191057","1","True","False","","","","07","L4J","35190124","3519028","3519","5350410.11","535","35104","35","3"
"3380","L4J6H5","THORNHILL","L4C-1","1","416.87","yearly","this is annual","True",,"1",,"1","L4J6H5","43.794110","-79.461920","Unique ePCCF","True","True","35190349","1","True","False","","","","03","L4J","35190127","3519028","3519","5350410.07","535","35104","35","3"
"4970","L4J6P5","THORNHILL","L4C-1","1","591.11","yearly","this is annual","True",,"1",,"1","L4J6P5","43.800880","-79.456700","Unique ePCCF","True","True","35190344","1","True","False","","","","07","L4J","35190124","3519028","3519","5350410.04","535","35104","35","3"
"4924","L4J6R3","THORNHILL","M4W-1","1","624.38","yearly","this is annual","False",,"1",,"1","L4J6R3","43.800300","-79.454800","Unique ePCCF","True","True","35190342","1","True","False","","","","07","L4J","35190124","3519028","3519","5350410.04","535","35104","35","3"
"4951","L4J6X4","THORNHILL","L4C-1","1","420.17","yearly","this is annual","True",,"1",,"1","L4J6X4","43.803760","-79.450560","Unique ePCCF","True","True","35191045","1","True","False","","","","16","L4J","35190119","3519028","3519","5350410.12","535","35104","35","3"
"4971","L4J6Y2","THORNHILL","L4C-1","1","894.84","yearly","this is annual","True",,"1",,"1","L4J6Y2","43.815050","-79.450550","Unique ePCCF","True","True","35190296","1","True","False","","","","07","L4J","35190107","3519028","3519","5350410.05","535","35104","35","3"
"242","L4J7A6","THORNHILL","L4C-1",,,"monthly","this is monthly","True",,"1",,"1","L4J7A6","43.813460","-79.436180","Unique ePCCF","True","True","35190305","1","True","False","","","","07","L4J","35190117","3519028","3519","5350410.03","535","35104","35","3"
"4864","L4J7N8","THORNHILL","B3J-1","1","742.64","yearly","this is annual","True",,"1",,"1","L4J7N8","43.820500","-79.447990","Unique ePCCF","True","True","35190307","1","True","False","","","","07","L4J","35190107","3519028","3519","5350410.05","535","35104","35","3"
"4875","L4J7P1","THORNHILL","M5G-1","1","117.47","yearly","this is annual","False",,"1",,"1","L4J7P1","43.809890","-79.441060","Unique ePCCF","True","True","35190300","1","True","False","","","","07","L4J","35190117","3519028","3519","5350410.03","535","35104","35","3"
"2281","L4J7R2","THORNHILL","M4W-1","1","337.88","yearly","this is annual","True",,"1",,"1","L4J7R2","43.807860","-79.425910","Unique ePCCF","True","True","35190320","1","True","False","","","","31","L4J","35190117","3519028","3519","5350410.03","535","35104","35","3"
"3337","L4J7S9","THORNHILL","L4C-1","1","926.49","yearly","this is annual","True",,"1",,"1","L4J7S9","43.815340","-79.468620","Unique ePCCF","True","True","35190288","1","True","False","","","","07","L4J","35190115","3519028","3519","5350410.13","535","35104","35","3"
"4942","L4J7T4","THORNHILL","L4C-1","1","5.21","yearly","this is annual","False",,"1",,"1","L4J7T4","43.815150","-79.465960","Unique ePCCF","True","True","35190286","1","True","False","","","","07","L4J","35190115","3519028","3519","5350410.13","535","35104","35","3"
"4869","L4J7V5","THORNHILL","M5G-1","2","774.74","yearly","this is annual","False",,"1",,"1","L4J7V5","43.816720","-79.463230","Unique ePCCF","True","True","35190286","1","True","False","","","","07","L4J","35190115","3519028","3519","5350410.13","535","35104","35","3"
"4952","L4J7W4","THORNHILL","L4C-1","1","377.63","yearly","this is annual","True",,"1",,"1","L4J7W4","43.819390","-79.457070","Unique ePCCF","True","True","35190291","1","True","False","","","","07","L4J","35190115","3519028","3519","5350410.13","535","35104","35","3"
"4953","L4J7W8","THORNHILL","L4C-1","1","523.97","yearly","this is annual","True",,"1",,"1","L4J7W8","43.808170","-79.455350","Unique ePCCF","True","True","35190282","1","True","False","","","","51","L4J","35190119","3519028","3519","5350410.12","535","35104","35","3"
"4933","L4J7X1","THORNHILL","L4C-1","3","17.2","yearly","this is annual","False",,"1",,"1","L4J7X1","43.804660","-79.423120","Unique ePCCF","True","True","35191044","1","True","False","","","","12","L4J","35190122","3519028","3519","5350410.10","535","35104","35","3"
"3333","L4J7X4","THORNHILL","L4C-1","2","29.43","yearly","this is annual","True",,"1",,"1","L4J7X4","43.804990","-79.458630","Unique ePCCF","True","True","35190279","1","True","False","","","","07","L4J","35190123","3519028","3519","5350410.14","535","35104","35","3"
"4937","L4J7X7","THORNHILL","L4C-1","2","7.37","yearly","this is annual","False",,"1",,"1","L4J7X7","43.806300","-79.457580","Unique ePCCF","True","True","35190280","1","True","False","","","","07","L4J","35190123","3519028","3519","5350410.14","535","35104","35","3"
"4918","L4J7Y2","THORNHILL","M4W-1","1","955.32","yearly","this is annual","True",,"1",,"1","L4J7Y2","43.801880","-79.459400","Unique ePCCF","True","True","35190345","1","True","False","","","","07","L4J","35190127","3519028","3519","5350410.07","535","35104","35","3"
"4972","L4J8B1","THORNHILL","L4C-1","1","269.52","yearly","this is annual","True",,"1",,"1","L4J8B1","43.822150","-79.456810","Unique ePCCF","True","True","35190291","1","True","False","","","","07","L4J","35190115","3519028","3519","5350410.13","535","35104","35","3"
"4944","L4J8C6","THORNHILL","L4C-1","1","430.27","yearly","this is annual","False",,"1",,"1","L4J8C6","43.824270","-79.449760","Unique ePCCF","True","True","35190308","1","True","False","","","","07","L4J","35190107","3519028","3519","5350410.05","535","35104","35","3"
"4936","L4J8H5","THORNHILL","L4C-1","2","817.12","yearly","this is annual","False",,"1",,"1","L4J8H5","43.811660","-79.459750","Unique ePCCF","True","True","35190283","1","True","False","","","","07","L4J","35190115","3519028","3519","5350410.13","535","35104","35","3"
"4896","L4J8K5","THORNHILL","M5H-1","1","977.38","yearly","this is annual","True",,"1",,"1","L4J8K5","43.825650","-79.446610","Unique ePCCF","True","True","35190307","1","True","False","","","","07","L4J","35190107","3519028","3519","5350410.05","535","35104","35","3"
"4940","L4J8K8","THORNHILL","L4C-1","2","604.53","yearly","this is annual","False",,"1",,"1","L4J8K8","43.821300","-79.445590","Unique ePCCF","True","True","35190307","1","True","False","","","","01","L4J","35190107","3519028","3519","5350410.05","535","35104","35","3"
"4891","L4J8P2","THORNHILL","M5H-1","1","107.14","yearly","this is annual","True",,"1",,"1","L4J8P2","43.815040","-79.455600","Unique ePCCF","True","True","35190282","1","True","False","","","","07","L4J","35190119","3519028","3519","5350410.12","535","35104","35","3"
"3040","L4J8P4","THORNHILL","M5H-1","1","316.37","yearly","this is annual","False",,"1",,"1","L4J8P4","43.821230","-79.461780","Unique ePCCF","True","True","35190288","1","True","False","","","","07","L4J","35190115","3519028","3519","5350410.13","535","35104","35","3"
"734","L4L1W4","PINE GROVE","L4C-1","1","927.99","monthly","this is monthly","False",,"1",,"1","L4L1W4","43.787710","-79.587880","Unique ePCCF","True","True","35190210","1","True","False","","","","23","L4L","35190132","3519028","3519","5350412.01","535","35111","35","3"
"544","L4L3B2","PINE GROVE","M5G-1","1","988.73","monthly","this is monthly","False",,"1",,"1","L4L3B2","43.808640","-79.588780","Unique ePCCF","True","True","35190235","1","True","False","","","","07","L4L","35190129","3519028","3519","5350412.15","535","35111","35","3"
"3286","L4L3C6","PINE GROVE","M4W-1","1","816.39","yearly","this is annual","True",,"1",,"1","L4L3C6","43.800740","-79.575020","Unique ePCCF","True","True","35190225","1","True","False","","","","23","L4L","35190131","3519028","3519","5350412.06","535","35111","35","3"
"2964","L4L5A3","PINE GROVE","M5G-1","1","261.45","yearly","this is annual","False",,"1",,"1","L4L5A3","43.791090","-79.567710","Unique ePCCF","True","True","35190218","1","True","False","","","","07","L4L","35190131","3519028","3519","5350412.04","535","35111","35","3"
"3009","L4L5L4","PINE GROVE","M5H-1","1","874.39","yearly","this is annual","True",,"1",,"1","L4L5L4","43.785560","-79.572200","Unique ePCCF","True","True","35190214","1","True","False","","","","23","L4L","35190131","3519028","3519","5350412.04","535","35111","35","3"
"3381","L4L8K8","PINE GROVE","L4C-1","1","18.78","yearly","this is annual","True",,"1",,"1","L4L8K8","43.778630","-79.553190","Unique ePCCF","False","False","35190254","1","True","False","","B","","UN","L4L","35190131","3519028","3519","5350412.04","535","35111","35","3"
"746","L4L8Y2","WOODBRIDGE","L4C-1","1","23.13","monthly","this is monthly","False",,"1",,"1","L4L8Y2","43.815530","-79.601330","Unique ePCCF","True","True","35190186","1","True","False","","","","05","L4L","35190129","3519028","3519","5350412.15","535","35111","35","3"
"720","L4L9M8","WOODBRIDGE","L4N-1","1","679.45","monthly","this is monthly","False",,"1",,"1","L4L9M8","43.819940","-79.569790","Unique ePCCF","True","True","35190236","1","True","False","","","","01","L4L","35190121","3519028","3519","5350412.18","535","35111","35","3"
"634","L4L9S6","PINE GROVE","L5B-1","1","491.44","monthly","this is monthly","False",,"1",,"1","L4L9S6","43.793530","-79.583900","Unique ePCCF","True","True","35190230","1","True","False","","","","32","L4L","35190129","3519028","3519","5350412.15","535","35111","35","3"
"4473","L4N1P6","BARRIE","L4N-1","1","596.95","yearly","this is annual","False",,"1",,"1","L4N1P6","44.394570","-79.709500","Unique ePCCF","True","True","35431032","1","True","False","","","","09","L4N","35430030","3543042","3543","5680011.02","568","35005","35","3"
"4476","L4N2A9","BARRIE","L4N-1","1","29.57","yearly","this is annual","False",,"1",,"1","L4N2A9","44.394200","-79.713180","Unique ePCCF","True","True","35431032","1","True","False","","","","04","L4N","35430030","3543042","3543","5680011.02","568","35005","35","3"
"4474","L4N5N8","BARRIE","L4N-1","1","970.96","yearly","this is annual","False",,"1",,"1","L4N5N8","44.398000","-79.717150","Unique ePCCF","True","True","35431032","1","True","False","","","","04","L4N","35430030","3543042","3543","5680011.02","568","35005","35","3"
"3301","L4N6Z6","BARRIE","L4N-1","3","851.17","yearly","this is annual","False",,"1",,"1","L4N6Z6","44.403430","-79.728380","Unique ePCCF","True","True","35430651","1","True","False","","","","09","L4N","35430030","3543042","3543","5680011.01","568","35005","35","3"
